Message_Length,Document Index (generated),Message_Length (bin),Number of Records,Created Time,Id (From),Id,Message,Name,Updated Time
704,634,700,1,2017-11-03T06:27:03+0000,100022094042409,284578622020844_314387299039976,"# **#10 Fact for the Day**
# **Blue Ocean Strategy Vs Red Ocean Strategy**

**Blue ocean strategy** generally refers to the*** creation by a company of a new, uncontested market space*** that makes competitors irrelevant and that **creates new consumer value often while decreasing costs. **

**Red ocean strategy **Here companies try to outperform their** rivals to grab a greater share of product or service demand.** As the market space gets crowded, prospects for profits and growth are reduced. Products become commodities or niche, and cutthroat ***competition turns the ocean bloody;*** hence, the term **""red oceans"".**

**- By **Blue Ocean Strategy** - ** ***W. Chan Kim and Renée Mauborgne  ***",Joel,2017-11-03T06:27:04+0000
,635,,1,2017-10-27T19:42:40+0000,100021982639863,284578622020844_311962425949130,,Mr.Bamdev Tripathi,2017-11-02T04:35:05+0000
,636,,1,2017-10-30T11:20:12+0000,100022633456862,284578622020844_312947122517327,,Jignesh Pranami,2017-11-01T16:01:48+0000
284,637,275,1,2017-10-15T05:51:05+0000,100020397347485,284578622020844_307205953091444,"Role play in progress-This was a role play organized during the alumni meet in Chennai..it was done by QA TN team,along with its Fellows. It says the story of a person , from a village who has newly joined a job in a city. The video begins with the person about to complete his school",Jeevan Kumar,2017-11-01T13:32:42+0000
247,638,225,1,2017-10-30T08:07:04+0000,100022094042409,284578622020844_312887389189967,"# **#9 Fact for the Day**
# **Understanding Product Value**

The** First step** in **understanding a new Product or service** is to figure out if it is fundamentally ***Value-Creating*** or ***Value-destroying***.

- *Eric Ries - The Lean Startup*",Joel,2017-10-30T08:07:04+0000
340,639,325,1,2017-10-26T05:52:21+0000,100022094042409,284578622020844_311341182677921,"# **Book of the Month - NOV 2017**

***Thinking Fast and Slow*** - **Daniel Kahneman**

I am posting a **Two Minutes Short Summary** about the book. You will find this information useful.

I will be **posting the book on November 2017.**

**Hit Like** or Do **mention your comments,** i will Tag and **Notify you when i post the E - Book.**",Joel,2017-10-28T07:17:57+0000
723,640,700,1,2017-10-25T05:53:50+0000,100021937596656,284578622020844_310982249380481,"Being honest may not be awarded and identified. Doesn't matter, Don't change your spot even if you are cheated/disappointed.! [Here 'spot' means attitude].

You are the human....!

I experienced a lot in this bloody world at some puddled organisations who are only barking for dollars.!

That is why I became a private Tutor at my own roof, and visiting the places who invite me.

You can count in your fingers the NGOs who are passionately running in India. You might be right, but a bunch of....?

Many foreign agencies have lost belief on Indian NGOs as they make the balance sheet writing 'feeding ice-cream to elephants for 100 times per day'

Thank you. If there are comments, Don't hesitate to express.

MAHENDIRAN.V",MAHENDIRAN.V,2017-10-27T17:19:26+0000
30,641,25,1,2017-10-18T08:56:33+0000,100021849020797,284578622020844_308335992978440,Career Card by a student in UP,Manoj,2017-10-27T08:48:18+0000
100,642,100,1,2017-10-06T09:41:48+0000,100022445190623,284578622020844_303812520097454,What can we do to tackle the students who are being disrespectful towards us when we teach in class?,Rajani,2017-10-27T08:24:08+0000
200,643,200,1,2017-10-25T19:03:52+0000,100021937596656,284578622020844_311212299357476,"The true trainer is who ties up audience for hours of his training without board /digital screen and so on.! His speech shall interact all audience capturing their heads to see only him.

MAHENDIRAN.V",MAHENDIRAN.V,2017-10-26T18:38:54+0000
69,644,50,1,2017-10-26T06:51:29+0000,100019095730344,284578622020844_311363489342357,"ToT  Pictures, (Conducted in Ashirbhavan on 23rd to 25, October 2017)",Sreejith,2017-10-26T08:55:13+0000
814,645,800,1,2017-10-26T04:06:43+0000,100022689848917,284578622020844_311319992680040,"Video credits: Harsha Eswaraiah,convener KVTTC    (Thanks for capturing this beautiful moment)
==================
She's seventy and yet
she's super strong.
TT is her religion 
Thts where she belong.

So she came, one day 
Draped in a beautifulsaree. 
A racket in her hand
Looking ever alive and carefree. 

Standing before the table
Quietly she took her stance. 
People around thought,well,
Lets give her a chance.
 
What followed after 
Is nothing but history,
And what she did there 
Is still a great mystery.

For every coming ball 
She had a perfect shot, 
Her topspins and smashes 
Were simply too hot. 

Frnds we can use this video to motivate ourself and we can keep our learners motivated.If a 70yrs old granny can do the wonder..why can't we create wonders...

LOVE YOUR WORK AND BE FASCINATED TOWARDS IT.",Hariprasad S,2017-10-26T04:06:44+0000
,646,,1,2017-10-17T03:49:45+0000,100018776375274,284578622020844_307915406353832,,Aakash Sethi,2017-10-25T15:49:47+0000
175,647,175,1,2017-10-21T04:57:19+0000,100019162842561,284578622020844_309380316207341,"Melvin and Manoj energizing over 150 students and trainers at the My Quest Alumni Connect event, Karnataka! It's a beautiful morning at the Don Bosco Skill Mission, Bangalore.",Sushmitha,2017-10-25T14:19:31+0000
,648,,1,2017-10-25T11:10:22+0000,100022715315017,284578622020844_311056986039674,,Mahesh B,2017-10-25T11:10:22+0000
35,649,25,1,2017-10-25T11:02:04+0000,100022697857151,284578622020844_311052412706798,3 days session STARC at Malavahalli,Ramesha K B,2017-10-25T11:02:04+0000
,650,,1,2017-10-25T10:02:53+0000,100022698216994,284578622020844_311038039374902,,Ramesh M M,2017-10-25T10:02:53+0000
122,651,100,1,2017-10-25T10:02:11+0000,100022689848917,284578622020844_311037846041588,It was a wonderful experience what we learnt from Quest alliance to be a Facilitator rather than a Trainer...Thank u Quest,Hariprasad S,2017-10-25T10:02:11+0000
38,652,25,1,2017-10-25T09:59:34+0000,100022698216994,284578622020844_311037519374954,Starc malavalli mandya dist  karnataka,Ramesh M M,2017-10-25T09:59:34+0000
78,653,75,1,2017-10-21T06:44:35+0000,100018752347018,284578622020844_309402296205143,Sushmitha asking how can alumni support the students in their work? Shivakumar,Neha,2017-10-25T09:56:44+0000
106,654,100,1,2017-09-22T09:25:23+0000,100021900154610,284578622020844_298402490638457,"A simple activity that can be done with large groups, and all age groups. Activity name: Passing the Clap.",Rishvana,2017-10-25T09:53:58+0000
,655,,1,2017-10-25T09:53:31+0000,100022698216994,284578622020844_311036262708413,,Ramesh M M,2017-10-25T09:53:31+0000
48,656,25,1,2017-10-17T03:18:13+0000,100021930803189,284578622020844_307907923021247,MyCareer and Trailer Tribe workshop at Ahmedabad,Vikrant,2017-10-24T10:11:04+0000
80,657,75,1,2017-10-24T09:40:52+0000,100021883034053,284578622020844_310645396080833,Don Bosco Tech SPMS Polur Conduct Trucking @ Pakarmar Pettai Hills near by Polur,R KAPILRAJ,2017-10-24T09:40:54+0000
446,658,425,1,2017-10-23T05:39:01+0000,100022094042409,284578622020844_310182192793820,"# **#8 Fact for the Day**
# **Innovative Accounting**

The rigorous process of defining, ***empirically measuring and communicating*** the true progress of **innovation** – such as ***customer retention*** and ***usage patterns.***

***Remember, if we’re building something that nobody wants, it doesn't much matter if we’re doing it on time and on budget.***

***- Eric Ries - The Lean Startup***

with Entrepreneurship , Life Skills & My Career",Joel,2017-10-23T05:39:01+0000
76,659,75,1,2017-10-21T06:38:33+0000,100018752347018,284578622020844_309401182871921,Trainer Panel at the Alumni Meet in Bangalore being facilitated by Sushmitha,Neha,2017-10-21T06:38:34+0000
187,660,175,1,2017-10-21T06:17:59+0000,100018752347018,284578622020844_309397392872300,Student alumni sharing their journey...some messages that they have for other students - be yourself and follow your heart! Be confident and  don't be scared to speak in English! Be bold!,Neha,2017-10-21T06:17:59+0000
125,661,125,1,2017-10-21T03:37:15+0000,100018752347018,284578622020844_309363306209042,Hear Kotresh HB talk about what is planned for the alumni meet today in Bangalore! Look out for more updates through the day!,Neha,2017-10-21T03:37:15+0000
1115,662,1100,1,2017-10-20T08:09:12+0000,100022094042409,284578622020844_309063352905704,"# **Notes from the Book - *""Zero to One By Peter Thiel""***

**Chapter - 13 Seeing Green**
# **Seven Questions that every Business must Answer**

1. The Engineering Question

***Can you create breakthrough technology instead of incremental improvements?***

2. The Timing Question

***Is now the right time to start your particular business?***

3. The Monopoly Question

***Are you starting with a big share of a small market?***

4. The People Question

***Do you have the right team?***

5. The Distribution Question

***Do you have a way to not just create but deliver your product?***

6. The Durability Question

***Will your market position be defensible 10 and 20 years into the future?***

7. The Secret Question

***Have you identified a unique opportunity that others don’t see?***

**For more Insights please read the book available in the Entrepreneurship group. **

[**Entrepreneurship**](https://questalliance.facebook.com/groups/166971703871481/) [**My Career**](https://questalliance.facebook.com/groups/112376982763245/) [**Life Skills**](https://questalliance.facebook.com/groups/148774729037763/)",Joel,2017-10-20T08:09:12+0000
48,663,25,1,2017-10-19T11:04:06+0000,100021883034053,284578622020844_308738056271567,Diwali celebration @ Don Bosco Tech (SPMS) Polur,R KAPILRAJ,2017-10-19T11:04:08+0000
58,664,50,1,2017-10-19T05:37:56+0000,100022540571492,284578622020844_308658756279497,U-live Janvikas S2S Center Diwali Celebration at Old Age..,Devang Chauhan,2017-10-19T05:37:57+0000
,665,,1,2017-10-19T05:02:31+0000,100021479812612,284578622020844_308650659613640,,Trainer Tribe,2017-10-19T05:02:32+0000
308,666,300,1,2017-10-18T14:55:22+0000,100022015425918,284578622020844_308456969633009,"Thank you Alpan sir 💐 for visiting our Centre and guide students regarding  Job.....

Students also made presentation on different topics like Unemployment, Mobile & Internet- Advantages & Disadvantages, Gender Inequality and Online Education- Advantages & Disadvantages.

CEDRA SKILL CENTRE NADIAD, GUJARAT.",Shagufta Saiyad,2017-10-18T17:36:25+0000
153,667,150,1,2017-10-18T14:32:49+0000,100022015425918,284578622020844_308443562967683,"Diwali food festival !
An effort was made to unite people of cultural diversity through the different food they eat.

CEDRA SKILL CENTRE NADIAD, GUJARAT.",Shagufta Saiyad,2017-10-18T15:42:05+0000
123,668,100,1,2017-10-18T10:21:38+0000,100018724749160,284578622020844_308357239642982,"Hello everyone! Here's something I wrote few months back. Look forward to hear your thoughts, feedback on this write up. 

",Ashutosh,2017-10-18T10:21:38+0000
41,669,25,1,2017-10-18T05:15:41+0000,100021870076281,284578622020844_308289699649736,Diwali Celebration CEDRA Ahmedabad Centre,Himansha,2017-10-18T05:28:32+0000
,670,,1,2017-10-09T10:13:45+0000,100022434452326,284578622020844_304993639979342,,Govindaiah Godavarthi,2017-10-18T05:13:54+0000
765,671,750,1,2017-10-17T08:36:31+0000,100021937596656,284578622020844_307976063014433,"**A NEW ACTIVITY USING BALLOONS**

Bring 12 members to the ground.// 

Provide same coloured balloons and ask them blow for as big as to write any word, and his/her name.//

Ask them the balloons to fly for some height.//

Ask them to pick any balloon randomly when they land..// 

After pick the balloons, Ask them to stand in a circle.// 

Ask the first one read the name written in the balloon in his hand, but not the word.

The caller and called person should exchange the balloons, both have to make a speech individually using the words written on the balloon in his hand.//

The two should go out of the circle after the speech is over.//

Carry on the same subsequently from the second.//

Judge the winner whose speech is fair the amongst.//

MAHENDIRAN.V",MAHENDIRAN.V,2017-10-17T12:21:02+0000
500,672,500,1,2017-10-17T11:57:03+0000,100021479812612,284578622020844_308025303009509,"Here is Aakash Sethi talking about Capacity Building with the North East team of Quest Alliance. Watch this video and tell us what you think of capacity building. 
1. What more would you like to know about capacity building? 
1. What are some of your thoughts, ideas and question you have when we talk about capacity building?                                                                 Ask Aakash Sethi here. 

https://questalliance.facebook.com/groups/284578622020844/permalink/307915406353832/",Trainer Tribe,2017-10-17T11:57:03+0000
139,673,125,1,2017-10-14T12:33:43+0000,100021828681538,284578622020844_306872006458172,"My career workshop at Akrsp(I) gadu.
Today we have learnt about my career module, trainer tribe ,
multiple intelligence
 and new Energizer.",Sonal,2017-10-17T11:09:05+0000
25,674,25,1,2017-10-11T09:44:22+0000,100022538491634,284578622020844_305717786573594,Hi! I am glad to join you,Shivananda B M,2017-10-17T08:02:03+0000
67,675,50,1,2017-10-17T06:57:44+0000,100022215223235,284578622020844_307959326349440,Rangoli compilation and prize distribution at khambhaliya  (akrspi),Hemal Chauhan,2017-10-17T06:57:45+0000
61,676,50,1,2017-10-14T06:28:19+0000,100022027150935,284578622020844_306779586467414,We had  story telling  competition for current batch students,Selvi,2017-10-17T05:59:46+0000
,677,,1,2017-10-11T16:56:34+0000,100022007417767,284578622020844_305851989893507,,Alpan,2017-10-16T20:46:16+0000
351,678,350,1,2017-10-14T06:13:28+0000,100021479812612,284578622020844_306775849801121,"Alpan tried an activity posted by MAHENDIRAN.V. This is a wonderful example of how Trainer Tribe can be used to make your sessions more interesting and growing yourself professionally as a trainer. 
**Congratulations to both of you for this sharing and commitment.**
https://questalliance.facebook.com/groups/284578622020844/permalink/305851989893507/",Trainer Tribe,2017-10-16T11:58:06+0000
43,679,25,1,2017-10-16T11:34:48+0000,100021985759596,284578622020844_307654963046543,Oriented Trainer tribe at Ahmedabad Gujarat,Dilip Parmar,2017-10-16T11:57:24+0000
218,680,200,1,2017-10-16T11:24:33+0000,100021840439906,284578622020844_307651576380215,"We are working with youth ... And specially for Gujrat our biggest challenge is placed females. And language ✌English✌.... But we convenience to them and place them also. 
Good for us . To use Digital lessons...... ...",Mayuri Raval,2017-10-16T11:24:33+0000
34,681,25,1,2017-10-16T08:12:43+0000,100019095730344,284578622020844_307606059718100,"Why this happens only in India??

",Sreejith,2017-10-16T08:12:44+0000
1294,682,1275,1,2017-10-16T07:26:54+0000,100022094042409,284578622020844_307598159718890,"#  **BOOK LAUNCH OF THE YEAR 2017**
# **""Hit Refresh""** by **Satya Nadella - CEO Microsoft**

What will you Learn

**""***The Real Question that needs to be asked as well as answered is what is it that we can do that is unique and impact-full.*** - Satya Nadella - CEO Microsoft""**
* Hit Refresh is the** story of corporate change and reinvention** as well as the **story of Nadella’s personal journey, **one that is taking place today inside a storied technology company, and one that is coming in all of **our lives as intelligent machines become more ambient and more ubiquitous.** 
* It’s about **how people, organizations and societies can and must hit refresh—transform**—in their persistent quest for new energy, new ideas, relevance and renewal. 
* Microsoft’s CEO tells **the inside story of the company’s continuing transformation,** tracing his own personal journey from a childhood in India to leading some of the most significant technological changes in the digital era. 

**I have also attached the E-Book with this Post,** Download the book to ***Know More & Learn More ***

Entrepreneurship Life Skills My Career Digital Literacy Resource Library

I am also **open to discuss about the book**, if you have **any questions or suggestion please write it in the comment section. **",Joel,2017-10-16T07:29:56+0000
1025,683,1025,1,2017-10-16T06:57:53+0000,100022094042409,284578622020844_307590429719663,"# **Notes from the Book - *""Zero to One By Peter Thiel""***

 **Chapter - 5 Last Mover Advantages**
# **CHARACTERISTICS OF MONOPOLY**
* For a company **to be valuable it must grow and endure, **but many entrepreneurs focus only on short-term growth. They have an excuse: **growth is easy to measure, but durability isn't.**
* **Every monopoly is unique,** but they usually share some combination of the following characteristics: ***Proprietary technology, Network effects, Economies of scale, and Branding.***
* You can radically improve an existing solution: ***once you’re 10x better, you escape competition.*** PayPal, for instance, made buying and selling on eBay at least 10 times better.
* The clearest way **to make a 10x improvement is to invent something completely new. **If you** build something valuable where there was nothing before,** the increase in value is theoretically infinite. 

**For more Insights please read the book available in the Entrepreneurship group. **

Entrepreneurship My Career Life Skills",Joel,2017-10-16T06:57:54+0000
350,684,350,1,2017-10-16T06:26:41+0000,100022094042409,284578622020844_307583273053712,"# **#7 Fact for the Day**
# **Brand Personality**

Brand personality is a ***set of human characteristics*** that are **attributed to a brand **name. 

A brand personality is something to which the consumer can relate; **an effective brand increases** its brand equity by** having a consistent set of traits that a specific consumer segmen**t enjoys.",Joel,2017-10-16T06:28:37+0000
8,685,0,1,2017-10-15T06:29:28+0000,100022036059783,284578622020844_307213863090653,Problems,Anitha,2017-10-15T06:29:29+0000
251,686,250,1,2017-10-15T06:04:44+0000,100020397347485,284578622020844_307209513091088,"Role play in progress - This was a role play organized during the alumni meet in Chennai..it was done by QA TN team,along with its Fellows. It says the story of a person , from a village who has newly joined a job in a city and the challenges he faces",Jeevan Kumar,2017-10-15T06:04:44+0000
302,687,300,1,2017-10-15T05:48:01+0000,100020397347485,284578622020844_307205549758151,"This was a role play organized during the alumni meet in Chennai..it was done by QA TN team,along with its Fellows. It says the story of a person , from a village who has newly joined a job in a city. Here in the role play, the teacher talks to Saswathan in the class about time management's importance",Jeevan Kumar,2017-10-15T05:48:02+0000
211,688,200,1,2017-10-14T06:10:47+0000,100021877906838,284578622020844_306775383134501,"Don Bosco Tech Ashalaya Skill training center,Begepalli Retail Management Students Visited to D-mart Jayanagara 4th block,Bangalore for Industrial visit 👨‍🏫and also our old trainee(CSA) Explaining about D-mart .",Shivakumar,2017-10-14T16:11:27+0000
134,689,125,1,2017-10-14T05:55:31+0000,100021877906838,284578622020844_306770989801607,"Don Bosco Tech Ashalaya skill training Center,Bagepalli Conducted Parents Meeting for motivating them to send  they children's to job.",Shivakumar,2017-10-14T16:10:49+0000
23,690,0,1,2017-10-14T10:35:39+0000,100021927743233,284578622020844_306835653128474,My career workshop gadu,Dipak,2017-10-14T10:35:40+0000
174,691,150,1,2017-10-12T06:43:12+0000,100021937596656,284578622020844_306042596541113,"Re-arrange the words for a sentence.

**""your arguing which you point right? basis In are that is""**

**Clue: The first word is 'In', and the last is 'right?'**

MAHENDIRAN.V",MAHENDIRAN.V,2017-10-14T06:04:55+0000
,692,,1,2017-10-13T08:48:13+0000,100021479812612,284578622020844_306424549836251,,Trainer Tribe,2017-10-13T08:49:00+0000
118,693,100,1,2017-10-12T19:35:38+0000,100021937596656,284578622020844_306278529850853,"**Re-arrange the words for a sentence.**
**""your arguing which you point right? basis In are that is""** 

MAHENDIRAN.V",MAHENDIRAN.V,2017-10-13T04:11:08+0000
25,694,25,1,2017-10-12T23:13:26+0000,100021889753445,284578622020844_306320173180022,EDP Training at Banģalore,Narayan Sen,2017-10-12T23:14:55+0000
728,695,725,1,2017-10-09T09:38:04+0000,100021937596656,284578622020844_304984539980252,"The Game to check out memory
--------------------------------------------
Make all stand in a circle.//
Ask any one (that is the first) to ask a question to the right adjacent.//
Second one need not answer to the first but to ask a question to his right adjacent.//
The same should be going on till the previous person of the first person//
Remind them 'No answering for the questions but to ask question to the right side person' during the first round.//
Take care , a question should not be repeated.//
After finish the round, Start the second round. Ask every one, one by one to answer the question, asked the previous.//
Check whether their answers are right or not. This is an IQ to test memory power.
Thanks.
MAHENDIRAN.V",MAHENDIRAN.V,2017-10-12T15:13:09+0000
235,696,225,1,2017-10-12T12:26:55+0000,100022027150935,284578622020844_306132376532135,"Don Bosco Tech, certification @ SIHARAM Thiruvannamalai, Rev.Fr.Andrews Stephen Raj, State Head addressed students and gave away the certificates. Thanks to Mr. Arulraj & Mr.Vincent Durairaj state team for their  presence and guidance.",Selvi,2017-10-12T12:26:55+0000
,697,,1,2017-10-12T12:06:22+0000,100022027150935,284578622020844_306126456532727,,Selvi,2017-10-12T12:06:25+0000
341,698,325,1,2017-10-12T07:05:38+0000,100021877244862,284578622020844_306047889873917,"FVTRS & Quest Alliance jointly conducted the 3rd phase of  EDP training for 19 participants from 7 states of India & 2 overseas participants from Tanzania and Uganda. Here are top 4 learnings from this workshop:
1. Effective marketing techniques
1. Facilitation skills
1. Creative ways of engaging participants 
1. Knowledge on Trainer Tribe",Diviana Nayagi. G,2017-10-12T07:23:21+0000
502,699,500,1,2017-10-12T06:58:07+0000,100022094042409,284578622020844_306045283207511,"# **BOOK LAUNCH OF THE YEAR 2017**
# **""Hit Refresh""** by **Satya Nadella - CEO Microsoft**

The book was **Launched on 26th September 2017**

Its **not even a month old** and yet it became one of the **best seller all over the world.**

Watch the **video summary about the book**,***(Watch the Video with Sound)*** its really amazing. I have ordered my copy. I will **also post the E - Book soon.**

**Hit Like** or Do **mention your comments,** i will Tag and **Notify you when i post the E - Book.**",Joel,2017-10-12T06:58:08+0000
325,700,325,1,2017-10-12T06:49:17+0000,100021937596656,284578622020844_306044203207619,"**Inspired me of my hearings.**

At once, Bernard Shaw was invited to give a speech in the parliament. Shaw started his speech, "" Half of in this hall are fool""

Suddenly all in the hall opposed Bernard Shaw to withdraw or change his words.

Shaw agreed and spoke again, "" Half of in this hall are intelligent?""

MAHENDIRAN.V",MAHENDIRAN.V,2017-10-12T06:49:17+0000
108,701,100,1,2017-10-10T22:01:15+0000,100021937596656,284578622020844_305587816586591,"**Re-arrange the words for a sentence.**
**""crowd though money are shops in lack is of all""** 

MAHENDIRAN.V",MAHENDIRAN.V,2017-10-12T06:34:24+0000
128,702,125,1,2017-10-11T10:00:34+0000,100022535641893,284578622020844_305720766573296,"Thanks to trainers tribe for adding us,

facilitator activities ,secret friend ,preparation ,presentation topics with activities",BHASKAR,2017-10-11T15:30:15+0000
,703,,1,2017-08-22T10:14:50+0000,100021479812612,284578622020844_286458521832854,,Trainer Tribe,2017-10-11T12:39:20+0000
257,704,250,1,2017-10-11T11:02:39+0000,100021479812612,284578622020844_305735719905134,"Here is a free workshop on Emotional Intelligence in Bangalore on 14th October. Pls see the poster below for more details on how to register. 

Learn more about Emotional Intelligence here:   https://www.skillsyouneed.com/general/emotional-intelligence.html",Trainer Tribe,2017-10-11T11:02:40+0000
204,705,200,1,2017-10-11T09:47:41+0000,100022525862736,284578622020844_305718623240177,https://www.google.co.in/url?sa=t&source=web&rct=j&url=https://www.slideshare.net/mobile/mansimcarthur/facilitation-skills-ppt&ved=0ahUKEwiQ5eOipOjWAhUUSI8KHVivCBEQFggxMAE&usg=AOvVaw0hnuDF1F_7XfgVJzuJH7Z2,RAJKUMAR,2017-10-11T10:04:31+0000
39,706,25,1,2017-10-11T10:04:28+0000,100022507685193,284578622020844_305721613239878,"MOHAMED ASIFULLA  
jto govt iti Bellary",Mohamed Asif Ulla,2017-10-11T10:04:28+0000
319,707,300,1,2017-10-11T09:46:46+0000,100022547250327,284578622020844_305718189906887,"By this TOT we exposed to very different things and we learnt many kinds of new logics concerned to teaching profession.... 
The main things we got from this session was
1) How the ideal classroom chart flow....
2) What is the role of facilitator 
3) How to energies the class room by conducting different icebreakers..",GIREESH NAIK C,2017-10-11T10:00:05+0000
293,708,275,1,2017-10-10T08:11:37+0000,100022094042409,284578622020844_305340056611367,"# **Info-graph about Indian Startup Entrepreneurs **

This Info-graph shows the** details of the Entrepreneurs** who **succeeded in establishing great business** from **Zero to One.**

Featuring** OLA, Myntra, Flipkart, Snapdeal, Redbus, Inmobi, Makemytrip, Oyo, Housing, Zomato & Capillary **",Joel,2017-10-11T09:46:52+0000
110,709,100,1,2017-09-05T06:17:20+0000,100021479812612,284578622020844_291688711309835,Watch this video to understand how to use this platform effectively for your learning and growth as a trainer.,Trainer Tribe,2017-10-11T09:46:25+0000
70,710,50,1,2017-10-11T09:44:43+0000,100022473820331,284578622020844_305717836573589,http://dannybeckettjr.com/2011/04/6-tips-for-being-a-good-facilitator/,Gurunath RH,2017-10-11T09:44:43+0000
337,711,325,1,2017-10-10T07:00:58+0000,100020543342882,284578622020844_305319449946761,https://www.futurelearn.com/courses/english-language-teaching-learning?utm_source=BC_TE_Facebook&utm_medium=social&utm_campaign=TfS_LandL3_Oct17%20%3Chttps://www.futurelearn.com/courses/english-language-teaching-learning?utm_source=BC_TE_Facebook&utm_medium=social&utm_campaign=TfS_LandL3_Oct17%3E        A free Online Course for English,OSCAR HORO,2017-10-10T07:05:30+0000
971,712,950,1,2017-10-09T06:41:49+0000,100022094042409,284578622020844_304953883316651,"# **Notes from the Book - *""Zero to One By Peter Thiel""***

**Chapter - 9 Foundations**
* A startup **messed up** **at** its **foundation cannot be fixed.**
* When you start something, the first and **most crucial decision **you make is** whom to start it with**. Choosing a **co-founder is like getting married**, and founder **conflict is just as ugly as divorce.**
* Most **conflicts in a startup erupt **between **ownership and control**—that is, between **founders and investors **on the board.
* A **board of three is ideal. **Your board should** never exceed five people**, unless your company is publicly held.
* For **people to be fully committed,** they should be **properly compensated.**
* **Low CEO pay also sets the standard for everyone else.**
* **Startups don’t need to pay high salaries because they can offer something better: part ownership of the company itself.**

**For more Insights please read the book available in the Entrepreneurship group. **",Joel,2017-10-10T07:03:22+0000
139,713,125,1,2017-10-06T09:35:37+0000,100021877244863,284578622020844_303811186764254,"3 things have learnt from this training......

U tell............ I forgot
I see.............. I remember
I do................ I understand",SRIDHAR.V,2017-10-09T18:14:10+0000
,714,,1,2017-10-06T09:36:31+0000,100022323527036,284578622020844_303811326764240,,Harish Kumar,2017-10-09T18:13:01+0000
80,715,75,1,2017-10-09T12:23:18+0000,100022032163939,284578622020844_305031729975533,"Navjeevan Trust ,Rajkot...In Trainer tribe training...Selfie upload....Task Done",Vivek Shihori,2017-10-09T12:28:13+0000
288,716,275,1,2017-10-09T06:18:11+0000,100022094042409,284578622020844_304948499983856,"# **#6 Fact for the Day**
# **Business Psychology**

It is an ***applied science ***that ***investigates*** how to make ***People and Organizations more effective.*** 

Its goal is to create** *Healthy, Productive and Mutually *beneficial relationships between people and organizations.**",Joel,2017-10-09T12:16:35+0000
112,717,100,1,2017-10-08T07:35:18+0000,100021937596656,284578622020844_304619780016728,"https://www.youtube.com/watch?v=EYARyCu1e9M

The facts in interview. I am very much inspired of this video, you?",MAHENDIRAN.V,2017-10-08T07:35:19+0000
172,718,150,1,2017-10-04T21:12:39+0000,100021937596656,284578622020844_303325070146199,"Copyrights reserved.

This is one of my submissions dedicated to teachers and Trainers.

When you feel free, Just have a glace, and comment herein. Thank you.

MAHENDIRAN.V",MAHENDIRAN.V,2017-10-08T04:07:03+0000
653,719,650,1,2017-10-07T18:58:38+0000,100021937596656,284578622020844_304440856701287,"HOW TO BE A GOOD TRAINER TO TRAINEES/STUDENTS?

You might be good in training- hope I. however an excellent trainer can control the ill activities of the students by his/her wonderful distributions. Don't let them getting bored of a long lecture; Don't carry your class by reading pages of the material provided you; Say some humourous stories related to the topic; Make many funny games for getting leisure; Ask them to come to the board and draw a picture of cinema actors (it's better you ask to do actress' pictures, they would be fantastical.!); talk about recent affairs held nearby areas. many many are there to make a class and students happy..!",MAHENDIRAN.V,2017-10-07T18:58:39+0000
138,720,125,1,2017-10-07T16:53:02+0000,100022362972317,284578622020844_304399823372057,Thanks for training and wonderful time spent and thanks to all group members in my batch and manoj sir and rakshita and other team members,Fairoz Pasha,2017-10-07T16:53:02+0000
421,721,400,1,2017-10-06T19:47:52+0000,100021937596656,284578622020844_304003086745064,"Throwing ball- activity
-----------------------------
Two sides. each is numbered 1 to 10 each side.//
Throw the ball up for a comfortable height.//
Say- for eg- 3 A .//
Then ask the person to throw the ball to -for eg- 8 B
If the 3 misses the ball to catch or throw to a wrong number , A team loses, B gets one point.//
Perhaps the 8 misses the ball to catch, A gets point.// 

Promote for your convenience.
MAHENDIRAN.V",MAHENDIRAN.V,2017-10-06T19:47:52+0000
294,722,275,1,2017-10-06T19:36:18+0000,100021937596656,284578622020844_304000056745367,"Developing a sketch on the board one by one by their own wish.
----------------------------------------------
Ask the first one to make a line or circle or anything on the board with a marker.//
Call one by one to add the same imaginably their own, Finally you may get a picture.//
MAHENDIRAN.V",MAHENDIRAN.V,2017-10-06T19:36:18+0000
446,723,425,1,2017-09-30T18:07:54+0000,100021937596656,284578622020844_301744050304301,"I Q Test- GAME

There are five activities to be done. WALK, DANCE, LAUGH, SING and JUMP.

Call one by one from the selected persons.

If the trainer pronounces WS, the participant should Walk for a few minutes and then has to Sing till the trainer says 'stop'.//

If DJ, Participant has to Dance and Jump.

Like wise, carry on any double letter for two activities.//

It is recommended to conduct this particularly after lunch hour.

MAHENDIRAN.V",MAHENDIRAN.V,2017-10-06T10:48:46+0000
,724,,1,2017-10-06T09:48:57+0000,100022323527036,284578622020844_303814840097222,,Harish Kumar,2017-10-06T09:48:58+0000
,725,,1,2017-10-06T09:43:34+0000,100021877244863,284578622020844_303812873430752,,SRIDHAR.V,2017-10-06T09:43:35+0000
,726,,1,2017-10-06T09:43:01+0000,100021877244863,284578622020844_303812756764097,,SRIDHAR.V,2017-10-06T09:43:02+0000
,727,,1,2017-10-06T09:32:06+0000,100021877244863,284578622020844_303810430097663,,SRIDHAR.V,2017-10-06T09:32:07+0000
